filename,content,type
speaker00029_F_s1_stn00011.lab,o（哦）,Monophthong
speaker00029_F_s2_stn00036.lab,这种飘渺难以捉摸的东西,Sentence
speaker00029_F_s1_stn00007.lab,i（衣）,Monophthong
speaker00029_F_s1_stn00141.lab,赞助款也已全部退还给宫宝公司,Sentence
speaker00029_F_s3_stn00152.lab,但能有缘沿黄河流域万里行的人,Sentence
speaker00029_F_s1_stn00020.lab,u（乌）,Monophthong
speaker00029_F_s3_stn00084.lab,使他倍感人间的温情,Sentence
speaker00029_F_s3_stn00007.lab,还要排放废渣矸石等近三十万吨,Sentence
speaker00029_F_s1_stn00140.lab,又将其三岁的幼子从高楼扔下,Sentence
speaker00029_F_s2_stn00038.lab,作者没有使用空话套话,Sentence
speaker00029_F_s3_stn00010.lab,主席没有直接回答我的话,Sentence
speaker00029_F_s3_stn00022.lab,发扬传统精神,Sentence
speaker00029_F_s2_stn00137.lab,一股香味在毡房里飘散着,Sentence
speaker00029_F_s1_stn00108.lab,华南农业大学农管系毕业,Sentence
speaker00029_F_s2_stn00124.lab,发行已超五万份,Sentence
speaker00029_F_s2_stn00061.lab,不要留下遗憾,Sentence
speaker00029_F_s3_stn00121.lab,悲鸿为此付出了多大的代价啊万事总有个开始,Sentence
speaker00029_F_s2_stn00133.lab,只要三个月不补碘或补碘不足,Sentence
speaker00029_F_s3_stn00146.lab,花岗岩出露面积二百五十平方公里,Sentence
speaker00029_F_s2_stn00080.lab,隔三差五还得炖只鸡烧条鱼打打牙祭,Sentence
speaker00029_F_s3_stn00008.lab,而不自尊自爱,Sentence
speaker00029_F_s1_stn00036.lab,人（ren）,Monosyllables
speaker00029_F_s3_stn00073.lab,聂司令非常重视建立抗日民主政权工作,Sentence
speaker00029_F_s1_stn00119.lab,他与藏民围成圆圈跳弦子,Sentence
speaker00029_F_s2_stn00034.lab,克拉伊纳问题比波黑问题更难解决,Sentence
speaker00029_F_s1_stn00043.lab,去（qu）,Monosyllables
speaker00029_F_s3_stn00107.lab,卷面非常干净整洁,Sentence
speaker00029_F_s3_stn00108.lab,不时捡起石头敲打几下,Sentence
speaker00029_F_s2_stn00108.lab,你是不是不愿脱军装啊,Sentence
speaker00029_F_s1_stn00008.lab,u（乌）,Monophthong
speaker00029_F_s1_stn00077.lab,去年十一月临别前一天,Sentence
speaker00029_F_s1_stn00013.lab,i（衣）,Monophthong
speaker00029_F_s2_stn00030.lab,冬季山顶白雪皑皑,Sentence
speaker00029_F_s2_stn00009.lab,突然昂立在陶都这片土地上,Sentence
speaker00029_F_s3_stn00001.lab,（做吞咽动作）,Swallowing
speaker00029_F_s3_stn00070.lab,并主办过不少中外体育交流活动,Sentence
speaker00029_F_s3_stn00024.lab,随着印刷工艺的改变,Sentence
speaker00029_F_s2_stn00018.lab,孩子小时候他偶尔回家住上一两天,Sentence
speaker00029_F_s2_stn00107.lab,涓涓细流汇集成一汪汪清澈的泉水,Sentence
speaker00029_F_s1_stn00009.lab,v（淤）,Monophthong
speaker00029_F_s1_stn00050.lab,热（re）,Monosyllables
speaker00029_F_s3_stn00026.lab,请工程技术人员来授课,Sentence
speaker00029_F_s1_stn00106.lab,终因油荒而动弹不得,Sentence
speaker00029_F_s3_stn00127.lab,有久传不衰脍炙人口的经典作品,Sentence
speaker00029_F_s1_stn00114.lab,如超过两个月仍未收到学费收据和学员证,Sentence
speaker00029_F_s2_stn00081.lab,虽然脱掉了威武的军服,Sentence
speaker00029_F_s3_stn00124.lab,以后越来越脱离实际,Sentence
speaker00029_F_s3_stn00085.lab,唐后则相对弱些,Sentence
speaker00029_F_s3_stn00095.lab,翁同和出身官宦家庭,Sentence
speaker00029_F_s2_stn00028.lab,就顺着汽车轮子压出的辙儿往前走,Sentence
speaker00029_F_s3_stn00052.lab,造成强大舆论力量,Sentence
speaker00029_F_s1_stn00120.lab,街上乞讨要饭的人成群结队,Sentence
speaker00029_F_s2_stn00082.lab,成为阿拉曼旅游区的永久纪念,Sentence
speaker00029_F_s3_stn00037.lab,规划设计方案从伊斯兰文化内涵出发,Sentence
speaker00029_F_s1_stn00047.lab,然（ran）,Monosyllables
speaker00029_F_s1_stn00069.lab,而洋鸡是工厂化饲养,Sentence
speaker00029_F_s2_stn00149.lab,十三世达赖喇嘛土登加措在僧俗众生的支持下,Sentence
speaker00029_F_s3_stn00138.lab,而胡蜂为全虫草的二倍,Sentence
speaker00029_F_s3_stn00137.lab,只会压抑人们的积极性,Sentence
speaker00029_F_s2_stn00119.lab,清理砖瓦窑场一百六十七座,Sentence
speaker00029_F_s2_stn00051.lab,那风沙铺天盖地接踵而来,Sentence
speaker00029_F_s3_stn00030.lab,送茶水熬姜汤,Sentence
speaker00029_F_s3_stn00128.lab,虽有派人下去登门检查的制度,Sentence
speaker00029_F_s1_stn00054.lab,亲（qin）,Monosyllables
speaker00029_F_s1_stn00138.lab,乔木同志为保证全书编辑工作的质量,Sentence
speaker00029_F_s3_stn00002.lab,（做吞咽动作）,Swallowing
speaker00029_F_s1_stn00135.lab,做过多少发财梦,Sentence
speaker00029_F_s2_stn00005.lab,舒展着柔美的腰身,Sentence
speaker00029_F_s3_stn00136.lab,自己动手制作木偶头,Sentence
speaker00029_F_s2_stn00008.lab,拥军优属拥政爱民,Sentence
speaker00029_F_s1_stn00080.lab,难怪越南人喜欢骑摩托车了,Sentence
speaker00029_F_s1_stn00063.lab,让（rang）,Monosyllables
speaker00029_F_s1_stn00112.lab,还应邀担任洛桑国际少年芭蕾比赛的评委,Sentence
speaker00029_F_s2_stn00091.lab,马克思主义哲学本身也不是别的,Sentence
speaker00029_F_s2_stn00042.lab,帮助拖砖运瓦,Sentence
speaker00029_F_s2_stn00129.lab,四号车厢厕所门也不给开,Sentence
speaker00029_F_s1_stn00095.lab,有的地段几乎就是陡峭的山坡,Sentence
speaker00029_F_s3_stn00131.lab,子女升学就业,Sentence
speaker00029_F_s2_stn00102.lab,一个人心痒在所难免,Sentence
speaker00029_F_s1_stn00012.lab,e（鹅）,Monophthong
speaker00029_F_s3_stn00098.lab,这类气象学家往往是歪风邪风的始作俑者,Sentence
speaker00029_F_s3_stn00031.lab,送到受话人耳中,Sentence
speaker00029_F_s3_stn00038.lab,水泥厂粉尘对周围的农田也污染严重,Sentence
speaker00029_F_s2_stn00076.lab,他似乎察觉出我脸上的失望,Sentence
speaker00029_F_s1_stn00053.lab,且（qie）,Monosyllables
speaker00029_F_s3_stn00116.lab,从容头槌破网,Sentence
speaker00029_F_s3_stn00034.lab,而此时国际海洋开发趋势,Sentence
speaker00029_F_s1_stn00090.lab,迈向商业银行进程中出现的失误与不适应,Sentence
speaker00029_F_s2_stn00104.lab,要使美方经理支持党委的工作,Sentence
speaker00029_F_s3_stn00154.lab,（做吞咽动作）,Swallowing
speaker00029_F_s3_stn00092.lab,江水涌入车内,Sentence
speaker00029_F_s2_stn00109.lab,对他所厌恶蔑视的人,Sentence
speaker00029_F_s1_stn00088.lab,本人有问题要当面批评,Sentence
speaker00029_F_s3_stn00023.lab,瓜分豆剖之祸迫在眉睫,Sentence
speaker00029_F_s1_stn00044.lab,全（quan）,Monosyllables
speaker00029_F_s1_stn00039.lab,亲（qin）,Monosyllables
speaker00029_F_s1_stn00064.lab,扰（rao）,Monosyllables
speaker00029_F_s2_stn00106.lab,素质教育不同于英才教育,Sentence
speaker00029_F_s3_stn00109.lab,毕业后担任了枣庄师范的音乐教师,Sentence
speaker00029_F_s3_stn00054.lab,话语中满是对把握市场行情那一步之差的懊悔,Sentence
speaker00029_F_s1_stn00062.lab,然（ran）,Monosyllables
speaker00029_F_s1_stn00094.lab,从而威胁他在企业界另谋与之相当的高级职位,Sentence
speaker00029_F_s2_stn00056.lab,包括政府和抵运部队的集合与复员,Sentence
speaker00029_F_s1_stn00018.lab,e（鹅）,Monophthong
speaker00029_F_s2_stn00007.lab,河北坝上狐子窝村,Sentence
speaker00029_F_s3_stn00090.lab,王老师的女儿得知母亲可以住院治疗后,Sentence
speaker00029_F_s2_stn00148.lab,二十二刻制印章,Sentence
speaker00029_F_s2_stn00025.lab,由于不能控制自己而爱说些粗话,Sentence
speaker00029_F_s1_stn00118.lab,博物馆建筑造型独特,Sentence
speaker00029_F_s3_stn00122.lab,你才当了几天领导,Sentence
speaker00029_F_s1_stn00041.lab,穷（qiong）,Monosyllables
speaker00029_F_s3_stn00078.lab,客运部门提早进行客流调查摸底,Sentence
speaker00029_F_s3_stn00012.lab,那是一间昏暗的平房,Sentence
speaker00029_F_s2_stn00101.lab,后来全国各地到安塞采风的人越来越多,Sentence
speaker00029_F_s3_stn00046.lab,北纬三二零七四二,Sentence
speaker00029_F_s1_stn00030.lab,却（que）,Monosyllables
speaker00029_F_s3_stn00112.lab,几位作家文友正游得各得其乐各有所思时,Sentence
speaker00029_F_s3_stn00077.lab,职工技术水平低,Sentence
speaker00029_F_s1_stn00131.lab,个个潇洒漂亮,Sentence
speaker00029_F_s3_stn00105.lab,南亚妇女和家庭健康部长会议已在这里召开,Sentence
speaker00029_F_s3_stn00013.lab,工程队未按此规定去做,Sentence
speaker00029_F_s2_stn00155.lab,（做吞咽动作）,Swallowing
speaker00029_F_s2_stn00113.lab,有协调指挥能力,Sentence
speaker00029_F_s1_stn00071.lab,晋西北的三月末,Sentence
speaker00029_F_s2_stn00141.lab,吸引外商来鄂投资,Sentence
speaker00029_F_s2_stn00105.lab,人群熙熙攘攘,Sentence
speaker00029_F_s3_stn00083.lab,增加了茶叶中氨基酸茶氨酸的含量,Sentence
speaker00029_F_s1_stn00099.lab,在漫漫雪野中,Sentence
speaker00029_F_s3_stn00113.lab,邓在军刚刚动过结肠癌开刀切除大手术,Sentence
speaker00029_F_s1_stn00052.lab,翘（qiao）,Monosyllables
speaker00029_F_s2_stn00016.lab,开始来时我是有些顾虑,Sentence
speaker00029_F_s2_stn00143.lab,妈妈在百老汇的舞台上一亮相,Sentence
speaker00029_F_s2_stn00012.lab,北大图书馆管理员的月薪仅十九元一说八元,Sentence
speaker00029_F_s2_stn00120.lab,一铺大炕顶住了大半间房,Sentence
speaker00029_F_s1_stn00001.lab,（做吞咽动作）,Swallowing
speaker00029_F_s2_stn00136.lab,不几天咳嗽痊愈了,Sentence
speaker00029_F_s3_stn00048.lab,前两班使部件各就各位,Sentence
speaker00029_F_s3_stn00094.lab,有一村民梅某患膀胱癌,Sentence
speaker00029_F_s2_stn00053.lab,而且往往显得过于笨重,Sentence
speaker00029_F_s2_stn00075.lab,仰卧在沙丘上,Sentence
speaker00029_F_s2_stn00002.lab,（做吞咽动作）,Swallowing
speaker00029_F_s3_stn00089.lab,迈向二十一世纪的新水都的基调演讲,Sentence
speaker00029_F_s2_stn00031.lab,制作成图文并茂的以案说纪说法刊板,Sentence
speaker00029_F_s1_stn00015.lab,v（淤）,Monophthong
speaker00029_F_s1_stn00132.lab,主要是通过海洋来攫取大洋彼岸的土地和财富,Sentence
speaker00029_F_s1_stn00017.lab,o（哦）,Monophthong
speaker00029_F_s1_stn00143.lab,（做吞咽动作）,Swallowing
speaker00029_F_s1_stn00111.lab,地基不均匀出现下沉,Sentence
speaker00029_F_s2_stn00090.lab,须放在一种过渡性的水塘中至少养三天,Sentence
speaker00029_F_s3_stn00141.lab,使国旗卫士英姿勃勃地轻装上阵,Sentence
speaker00029_F_s2_stn00089.lab,以发展地铁和大众交通工具为主,Sentence
speaker00029_F_s2_stn00060.lab,叫他不要记挂身后的一切事情,Sentence
speaker00029_F_s1_stn00107.lab,他到达鄂豫皖后果然不负重托,Sentence
speaker00029_F_s3_stn00114.lab,火车就应在哪里出现,Sentence
speaker00029_F_s2_stn00144.lab,不挪用公款公物,Sentence
speaker00029_F_s1_stn00003.lab,（做吞咽动作）,Swallowing
speaker00029_F_s3_stn00039.lab,钙似乎有保护作用的原因可能与草酸盐有关,Sentence
speaker00029_F_s3_stn00027.lab,口头也没有同意,Sentence
speaker00029_F_s2_stn00074.lab,看看哪些做得对,Sentence
speaker00029_F_s1_stn00072.lab,一女同学与其中一人谈妥,Sentence
speaker00029_F_s2_stn00086.lab,忽而盘旋而上,Sentence
speaker00029_F_s1_stn00004.lab,a（啊）,Monophthong
speaker00029_F_s1_stn00136.lab,渐进的价格调整方案已经构想出,Sentence
speaker00029_F_s2_stn00084.lab,英国希望欧洲货币与美元和日元建立某种关系,Sentence
speaker00029_F_s2_stn00017.lab,阿尔金山自然景观珍贵野生动物保护区,Sentence
speaker00029_F_s3_stn00056.lab,国家队的重点运动员是否每人配备一名大夫,Sentence
speaker00029_F_s3_stn00006.lab,无业人员许红卫以此为底样,Sentence
speaker00029_F_s1_stn00040.lab,请（qing）,Monosyllables
speaker00029_F_s2_stn00039.lab,那位同事无意中说有人将他和唐宋八大家媲美,Sentence
speaker00029_F_s3_stn00021.lab,硕大的蕉串垂挂在树梢,Sentence
speaker00029_F_s1_stn00121.lab,我忍住头疼恶心,Sentence
speaker00029_F_s2_stn00147.lab,并以一个中学生铤而走险引出的思考为题,Sentence
speaker00029_F_s1_stn00083.lab,正式批准孙犁为中共党员,Sentence
speaker00029_F_s2_stn00087.lab,但纳税毕竟涉及千家万户人的利益,Sentence
speaker00029_F_s1_stn00049.lab,扰（rao）,Monosyllables
speaker00029_F_s1_stn00048.lab,让（rang）,Monosyllables
speaker00029_F_s1_stn00126.lab,严重的走入邪道,Sentence
speaker00029_F_s2_stn00059.lab,同时因利润低别人不愿意上的空档,Sentence
speaker00029_F_s2_stn00050.lab,积极策划开辟抗日根据地,Sentence
speaker00029_F_s2_stn00093.lab,但大多数作品都充满一种昂扬的乐观主义,Sentence
speaker00029_F_s1_stn00034.lab,扰（rao）,Monosyllables
speaker00029_F_s3_stn00104.lab,语言上的幽默,Sentence
speaker00029_F_s1_stn00032.lab,然（ran）,Monosyllables
speaker00029_F_s3_stn00097.lab,怀里揣两个黑面饼子,Sentence
speaker00029_F_s3_stn00060.lab,即使偶有投资者,Sentence
speaker00029_F_s2_stn00011.lab,她似乎有预感,Sentence
speaker00029_F_s3_stn00016.lab,刘少奇与王光英在一起一九五六年,Sentence
speaker00029_F_s2_stn00099.lab,一是危害党风社会风气,Sentence
speaker00029_F_s1_stn00079.lab,一只只昂首展翅的雄鸡剪纸图,Sentence
speaker00029_F_s2_stn00079.lab,关于雅和俗的讨论,Sentence
speaker00029_F_s1_stn00092.lab,咬着嘴唇把王莉送往医院,Sentence
speaker00029_F_s1_stn00075.lab,五十万吨无缝钢管,Sentence
speaker00029_F_s3_stn00079.lab,格政府军则由此调往与反政府军作战的地区,Sentence
speaker00029_F_s3_stn00145.lab,是十一月一日晚上送到的,Sentence
speaker00029_F_s2_stn00134.lab,是人对世界的一种主动的改造关系,Sentence
speaker00029_F_s3_stn00140.lab,另一方面是希望加速波兰适应欧盟标准的进程,Sentence
speaker00029_F_s1_stn00002.lab,（做吞咽动作）,Swallowing
speaker00029_F_s3_stn00042.lab,我知道了心中偶像不该是什么星,Sentence
speaker00029_F_s1_stn00137.lab,一方面总结代表团的工作,Sentence
speaker00029_F_s1_stn00033.lab,让（rang）,Monosyllables
speaker00029_F_s3_stn00051.lab,确定从二月五日到三月四日为拥政爱民月,Sentence
speaker00029_F_s3_stn00151.lab,正欲跃上万里征途,Sentence
speaker00029_F_s3_stn00050.lab,完全背离了马克思主义科学社会主义,Sentence
speaker00029_F_s1_stn00057.lab,球（qiu）,Monosyllables
speaker00029_F_s1_stn00021.lab,v（淤）,Monophthong
speaker00029_F_s1_stn00087.lab,两人且说且笑,Sentence
speaker00029_F_s2_stn00085.lab,在运输和贮存过程中任其曝晒或剧烈振荡等,Sentence
speaker00029_F_s1_stn00006.lab,e（鹅）,Monophthong
speaker00029_F_s3_stn00119.lab,咱俩非亲非故,Sentence
speaker00029_F_s3_stn00125.lab,大海可真是个聚宝盆,Sentence
speaker00029_F_s1_stn00129.lab,于是找个培训足球苗子的事干,Sentence
speaker00029_F_s3_stn00043.lab,第一次感到劳力不够用了,Sentence
speaker00029_F_s3_stn00067.lab,买了一吨纱线,Sentence
speaker00029_F_s1_stn00028.lab,去（qu）,Monosyllables
speaker00029_F_s2_stn00121.lab,要有旺盛而持续的购买力,Sentence
speaker00029_F_s2_stn00100.lab,石谷矿采三队班长邢世成,Sentence
speaker00029_F_s3_stn00148.lab,市政府重奖科技人员小轿车住宅和巨额奖金,Sentence
speaker00029_F_s1_stn00035.lab,热（re）,Monosyllables
speaker00029_F_s3_stn00149.lab,彩电厂更多地应采用国产彩管,Sentence
speaker00029_F_s2_stn00069.lab,胡志明市解放日报华文版的张女士说得有道理,Sentence
speaker00029_F_s3_stn00143.lab,没有一笔亏本生意,Sentence
speaker00029_F_s2_stn00063.lab,让家长安心铁路建设,Sentence
speaker00029_F_s2_stn00145.lab,奔驰于城乡之间,Sentence
speaker00029_F_s3_stn00155.lab,（做吞咽动作）,Swallowing
speaker00029_F_s2_stn00058.lab,二点中国文化与中国哲学之发展,Sentence
speaker00029_F_s1_stn00037.lab,翘（qiao）,Monosyllables
speaker00029_F_s2_stn00078.lab,元月七日下午,Sentence
speaker00029_F_s2_stn00033.lab,海南海口电厂因设备故障电网瓦解,Sentence
speaker00029_F_s1_stn00029.lab,全（quan）,Monosyllables
speaker00029_F_s1_stn00073.lab,尽管他盼望早日和儿子团聚,Sentence
speaker00029_F_s3_stn00129.lab,如果某位领导人需要咨询,Sentence
speaker00029_F_s1_stn00056.lab,穷（qiong）,Monosyllables
speaker00029_F_s2_stn00154.lab,（做吞咽动作）,Swallowing
speaker00029_F_s1_stn00142.lab,（做吞咽动作）,Swallowing
speaker00029_F_s2_stn00027.lab,这个关于蓝色的建议,Sentence
speaker00029_F_s3_stn00009.lab,与判决书有同等的法律效力,Sentence
speaker00029_F_s3_stn00106.lab,运输压力加大,Sentence
speaker00029_F_s3_stn00068.lab,已成了恩江镇最具吸引力的夜间小吃,Sentence
speaker00029_F_s3_stn00153.lab,政协委员们览山河之美,Sentence
speaker00029_F_s1_stn00025.lab,请（qing）,Monosyllables
speaker00029_F_s3_stn00075.lab,就如何挖掘本区域合作潜力,Sentence
speaker00029_F_s2_stn00142.lab,骨头上的肉怎么一点也没有了,Sentence
speaker00029_F_s2_stn00032.lab,表现中国的意境韵味,Sentence
speaker00029_F_s3_stn00071.lab,该享受的待遇要让享,Sentence
speaker00029_F_s2_stn00029.lab,迟迟不能动工,Sentence
speaker00029_F_s2_stn00019.lab,学校只能东挪西凑发点基本生活费,Sentence
speaker00029_F_s2_stn00045.lab,一代代演员像滚雪球一样,Sentence
speaker00029_F_s2_stn00125.lab,还需要千千万万个热心于金帆事业的人,Sentence
speaker00029_F_s2_stn00130.lab,他们行至双龙潭瀑布时,Sentence
speaker00029_F_s1_stn00016.lab,a（啊）,Monophthong
speaker00029_F_s3_stn00044.lab,左一为爱泼斯坦,Sentence
speaker00029_F_s3_stn00045.lab,他们默默无闻,Sentence
speaker00029_F_s1_stn00024.lab,亲（qin）,Monosyllables
speaker00029_F_s2_stn00021.lab,买到残卷并不影响阅读的雅趣,Sentence
